236265.000000 229.000000
236267.000000 228.000000
236269.000000 228.000000
236271.000000 229.000000
236273.000000 230.000000
236275.000000 229.000000
236277.000000 229.000000
236279.000000 229.000000
236281.000000 230.000000
236283.000000 230.000000
236285.000000 230.000000
236287.000000 230.000000
236289.000000 230.000000
236291.000000 231.000000
236293.000000 231.000000
236295.000000 232.000000
236297.000000 231.000000
236299.000000 231.000000
236301.000000 229.000000
236303.000000 229.000000
236305.000000 228.000000
236307.000000 228.000000
236309.000000 229.000000
236311.000000 228.000000
236313.000000 229.000000
236315.000000 229.000000
236317.000000 230.000000
236319.000000 230.000000
236321.000000 230.000000
236323.000000 231.000000
236325.000000 231.000000
236327.000000 231.000000
236329.000000 230.000000
236331.000000 229.000000
236333.000000 229.000000
236335.000000 230.000000
236337.000000 230.000000
236339.000000 230.000000
236341.000000 229.000000
236343.000000 231.000000
236345.000000 230.000000
236347.000000 230.000000
236349.000000 230.000000
236351.000000 230.000000
236353.000000 231.000000
236355.000000 229.000000
236357.000000 230.000000
236359.000000 229.000000
236361.000000 230.000000
236363.000000 230.000000
236365.000000 229.000000
236367.000000 230.000000
236369.000000 230.000000
236371.000000 231.000000
236373.000000 230.000000
236375.000000 228.000000
236377.000000 229.000000
236379.000000 229.000000
236381.000000 229.000000
236383.000000 229.000000
236385.000000 230.000000
236387.000000 229.000000
236389.000000 230.000000
236391.000000 230.000000
236393.000000 228.000000
236395.000000 230.000000
236397.000000 230.000000
236399.000000 231.000000
236401.000000 230.000000
236403.000000 229.000000
236405.000000 229.000000
236407.000000 230.000000
236409.000000 228.000000
236411.000000 229.000000
236413.000000 229.000000
236415.000000 230.000000
236417.000000 230.000000
236419.000000 231.000000
236421.000000 230.000000
236423.000000 230.000000
236425.000000 230.000000
236427.000000 229.000000
236429.000000 230.000000
236431.000000 230.000000
236433.000000 230.000000
236435.000000 229.000000
236437.000000 229.000000
236439.000000 230.000000
236441.000000 230.000000
236443.000000 230.000000
236445.000000 231.000000
236447.000000 230.000000
236449.000000 230.000000
236451.000000 229.000000
236453.000000 231.000000
236455.000000 230.000000
236457.000000 229.000000
236459.000000 229.000000
236461.000000 229.000000
236463.000000 229.000000
236465.000000 230.000000
236467.000000 231.000000
236469.000000 230.000000
236471.000000 230.000000
236473.000000 230.000000
236475.000000 230.000000
236477.000000 230.000000
236479.000000 229.000000
236481.000000 230.000000
236483.000000 230.000000
236485.000000 230.000000
236487.000000 230.000000
236489.000000 229.000000
236491.000000 229.000000
236493.000000 230.000000
236495.000000 231.000000
236497.000000 230.000000
236499.000000 230.000000
236501.000000 229.000000
236503.000000 229.000000
236505.000000 228.000000
236507.000000 230.000000
236509.000000 229.000000
236511.000000 229.000000
236513.000000 230.000000
236515.000000 229.000000
236517.000000 230.000000
236519.000000 230.000000
236521.000000 230.000000
236523.000000 229.000000
236525.000000 230.000000
236527.000000 229.000000
236529.000000 229.000000
236531.000000 229.000000
236533.000000 229.000000
236535.000000 229.000000
236537.000000 230.000000
236539.000000 230.000000
236541.000000 230.000000
236543.000000 231.000000
236545.000000 231.000000
236547.000000 230.000000
236549.000000 229.000000
236551.000000 228.000000
236553.000000 228.000000
236555.000000 228.000000
236557.000000 229.000000
236559.000000 228.000000
236561.000000 228.000000
236563.000000 228.000000
236565.000000 228.000000
236567.000000 228.000000
236569.000000 228.000000
236571.000000 229.000000
236573.000000 229.000000
236575.000000 229.000000
236577.000000 230.000000
236579.000000 230.000000
236581.000000 230.000000
236583.000000 230.000000
236585.000000 230.000000
236587.000000 230.000000
236589.000000 230.000000
236591.000000 229.000000
236593.000000 229.000000
236595.000000 229.000000
236597.000000 230.000000
236599.000000 230.000000
236601.000000 231.000000
236603.000000 230.000000
236605.000000 230.000000
236607.000000 229.000000
236609.000000 229.000000
236611.000000 229.000000
236613.000000 229.000000
236615.000000 229.000000
236617.000000 229.000000
236619.000000 230.000000
236621.000000 231.000000
236623.000000 230.000000
236625.000000 229.000000
236627.000000 229.000000
236629.000000 230.000000
236631.000000 229.000000
236633.000000 230.000000
236635.000000 229.000000
236637.000000 229.000000
236639.000000 229.000000
236641.000000 229.000000
236643.000000 228.000000
236645.000000 228.000000
236647.000000 228.000000
236649.000000 230.000000
236651.000000 230.000000
236653.000000 230.000000
236655.000000 230.000000
236657.000000 230.000000
236659.000000 231.000000
236661.000000 233.000000
236663.000000 233.000000
236665.000000 233.000000
236667.000000 232.000000
236669.000000 230.000000
236671.000000 229.000000
236673.000000 227.000000
236675.000000 227.000000
236677.000000 228.000000
236679.000000 229.000000
236681.000000 228.000000
236683.000000 228.000000
236685.000000 228.000000
236687.000000 229.000000
236689.000000 230.000000
236691.000000 231.000000
236693.000000 231.000000
236695.000000 231.000000
236697.000000 230.000000
236699.000000 229.000000
236701.000000 229.000000
236703.000000 228.000000
236705.000000 229.000000
236707.000000 230.000000
236709.000000 230.000000
236711.000000 230.000000
236713.000000 229.000000
236715.000000 229.000000
236717.000000 228.000000
236719.000000 230.000000
236721.000000 230.000000
236723.000000 231.000000
236725.000000 231.000000
236727.000000 231.000000
236729.000000 232.000000
236731.000000 232.000000
236733.000000 231.000000
236735.000000 231.000000
236737.000000 230.000000
236739.000000 230.000000
236741.000000 228.000000
236743.000000 228.000000
236745.000000 228.000000
236747.000000 227.000000
236749.000000 226.000000
236751.000000 226.000000
236753.000000 226.000000
236755.000000 227.000000
236757.000000 229.000000
236759.000000 230.000000
236761.000000 230.000000
236763.000000 231.000000
236765.000000 231.000000
236767.000000 230.000000
236769.000000 230.000000
236771.000000 231.000000
236773.000000 231.000000
236775.000000 231.000000
236777.000000 231.000000
236779.000000 230.000000
236781.000000 231.000000
236783.000000 229.000000
236785.000000 229.000000
236787.000000 230.000000
236789.000000 230.000000
236791.000000 230.000000
236793.000000 230.000000
236795.000000 230.000000
236797.000000 231.000000
236799.000000 231.000000
236801.000000 231.000000
236803.000000 231.000000
236805.000000 232.000000
236807.000000 231.000000
236809.000000 230.000000
236811.000000 228.000000
236813.000000 228.000000
236815.000000 229.000000
236817.000000 229.000000
236819.000000 228.000000
236821.000000 228.000000
236823.000000 227.000000
236825.000000 228.000000
236827.000000 227.000000
236829.000000 228.000000
236831.000000 228.000000
236833.000000 229.000000
236835.000000 230.000000
236837.000000 231.000000
236839.000000 231.000000
236841.000000 231.000000
236843.000000 231.000000
236845.000000 230.000000
236847.000000 229.000000
236849.000000 230.000000
236851.000000 230.000000
236853.000000 231.000000
236855.000000 231.000000
236857.000000 231.000000
236859.000000 231.000000
236861.000000 232.000000
236863.000000 230.000000
236865.000000 229.000000
236867.000000 229.000000
236869.000000 229.000000
236871.000000 229.000000
236873.000000 229.000000
236875.000000 228.000000
236877.000000 229.000000
236879.000000 228.000000
236881.000000 229.000000
236883.000000 229.000000
236885.000000 229.000000
236887.000000 230.000000
236889.000000 230.000000
236891.000000 230.000000
236893.000000 229.000000
236895.000000 228.000000
236897.000000 229.000000
236899.000000 230.000000
236901.000000 231.000000
236903.000000 230.000000
236905.000000 228.000000
236907.000000 228.000000
236909.000000 228.000000
236911.000000 228.000000
236913.000000 228.000000
236915.000000 229.000000
236917.000000 229.000000
236919.000000 230.000000
236921.000000 230.000000
236923.000000 230.000000
236925.000000 230.000000
236927.000000 229.000000
236929.000000 228.000000
236931.000000 228.000000
236933.000000 228.000000
236935.000000 228.000000
236937.000000 230.000000
236939.000000 230.000000
236941.000000 230.000000
236943.000000 230.000000
236945.000000 229.000000
236947.000000 228.000000
236949.000000 229.000000
236951.000000 230.000000
236953.000000 230.000000
236955.000000 230.000000
236957.000000 230.000000
236959.000000 229.000000
236961.000000 230.000000
236963.000000 229.000000
236965.000000 229.000000
236967.000000 230.000000
236969.000000 230.000000
236971.000000 230.000000
236973.000000 229.000000
236975.000000 229.000000
236977.000000 229.000000
236979.000000 229.000000
236981.000000 229.000000
236983.000000 230.000000
236985.000000 229.000000
236987.000000 229.000000
236989.000000 230.000000
236991.000000 231.000000
236993.000000 229.000000
236995.000000 229.000000
236997.000000 230.000000
236999.000000 230.000000
237001.000000 230.000000
237003.000000 229.000000
237005.000000 229.000000
237007.000000 228.000000
237009.000000 229.000000
237011.000000 230.000000
237013.000000 230.000000
237015.000000 231.000000
237017.000000 230.000000
237019.000000 231.000000
237021.000000 230.000000
237023.000000 230.000000
237025.000000 230.000000
237027.000000 230.000000
237029.000000 229.000000
237031.000000 230.000000
237033.000000 230.000000
237035.000000 229.000000
237037.000000 228.000000
237039.000000 228.000000
237041.000000 228.000000
237043.000000 229.000000
237045.000000 229.000000
237047.000000 230.000000
237049.000000 230.000000
237051.000000 230.000000
237053.000000 230.000000
237055.000000 231.000000
237057.000000 230.000000
237059.000000 230.000000
237061.000000 229.000000
237063.000000 229.000000
237065.000000 229.000000
237067.000000 228.000000
237069.000000 229.000000
237071.000000 230.000000
237073.000000 229.000000
237075.000000 230.000000
237077.000000 228.000000
237079.000000 228.000000
237081.000000 228.000000
237083.000000 229.000000
237085.000000 229.000000
237087.000000 228.000000
237089.000000 227.000000
237091.000000 229.000000
237093.000000 229.000000
237095.000000 230.000000
237097.000000 229.000000
237099.000000 229.000000
237101.000000 228.000000
237103.000000 229.000000
237105.000000 229.000000
237107.000000 229.000000
237109.000000 228.000000
237111.000000 228.000000
237113.000000 229.000000
237115.000000 228.000000
237117.000000 229.000000
237119.000000 228.000000
